ID,ID_BOLETA,COD_ITEM,ITEM,PRECIO,EDAD,COD_GE,GENERO,DIA,MES,COD_DIST,DISTRITO
C5098,887,5,CAMISA,146,26,1,F,1,4,3,SAN_BORJA
C5099,887,2,MEDIAS,13,23,1,F,4,8,1,SURCO
C5100,887,15,ZAPATILLAS,224,38,1,F,2,12,1,SURCO
C5101,887,3,FALDA,74,30,1,F,7,7,3,SAN_BORJA
C5102,887,21,POLO,83,34,1,F,5,7,4,SAN_ISIDRO
C5103,887,19,BIKINI,167,27,2,F,6,2,2,LA_MOLINA
C5104,887,5,CAMISA,98,45,1,F,6,7,1,SURCO
C5105,887,14,GORRO,87,36,1,F,4,4,2,LA_MOLINA
C5106,887,1,ZAPATOS,291,27,2,M,4,5,3,SAN_BORJA
C5107,888,8,CASACA,249,45,2,M,7,4,4,SAN_ISIDRO
C5108,888,6,CARTERA,194,43,1,F,7,7,2,LA_MOLINA
C5109,888,22,PIJAMA,104,39,2,M,7,7,3,SAN_BORJA
C5110,888,10,SHORT,58,43,1,F,1,1,3,SAN_BORJA
C5111,889,13,JEAN,152,24,1,F,1,12,3,SAN_BORJA
C5112,889,7,PANTALON,136,19,1,F,2,2,1,SURCO
C5113,889,3,FALDA,85,27,1,F,1,12,3,SAN_BORJA
C5114,889,11,SANDALIAS,70,43,1,F,3,7,3,SAN_BORJA
C5115,889,3,FALDA,95,32,2,F,4,7,2,LA_MOLINA
C5116,890,12,BUFANDA,54,25,1,F,7,9,1,SURCO
C5117,890,2,MEDIAS,11,20,2,M,3,6,3,SAN_BORJA
C5118,890,11,SANDALIAS,39,22,2,M,7,4,2,LA_MOLINA
C5119,890,14,GORRO,66,38,1,F,7,12,3,SAN_BORJA
C5120,890,1,ZAPATOS,358,38,2,M,6,4,3,SAN_BORJA
C5121,890,22,PIJAMA,73,30,2,M,6,9,2,LA_MOLINA
C5122,890,12,BUFANDA,27,37,2,M,6,8,4,SAN_ISIDRO
C5123,891,16,PERFUME,426,26,1,F,5,10,4,SAN_ISIDRO
C5124,891,21,POLO,71,40,1,F,2,6,2,LA_MOLINA
C5125,891,17,MOCHILA,137,30,2,M,6,12,1,SURCO
C5126,891,11,SANDALIAS,27,37,1,F,3,1,1,SURCO
C5127,892,16,PERFUME,390,38,1,F,2,8,1,SURCO
C5128,892,11,SANDALIAS,28,20,1,F,3,10,4,SAN_ISIDRO
C5129,892,14,GORRO,73,25,2,M,2,7,2,LA_MOLINA
C5130,892,9,ABRIGO,202,19,2,M,7,4,3,SAN_BORJA
C5131,892,1,ZAPATOS,242,42,1,F,4,3,2,LA_MOLINA
C5132,893,21,POLO,97,33,2,M,7,5,3,SAN_BORJA
C5133,893,9,ABRIGO,422,21,1,F,5,6,3,SAN_BORJA
C5134,893,10,SHORT,46,43,1,F,1,5,4,SAN_ISIDRO
C5135,893,2,MEDIAS,13,35,2,M,5,5,4,SAN_ISIDRO
C5136,893,14,GORRO,67,32,1,F,1,8,4,SAN_ISIDRO
C5137,894,15,ZAPATILLAS,197,43,1,F,7,5,4,SAN_ISIDRO
C5138,894,7,PANTALON,117,23,1,F,5,8,1,SURCO
C5139,894,8,CASACA,136,29,2,M,7,2,2,LA_MOLINA
C5140,894,11,SANDALIAS,29,36,1,F,2,5,3,SAN_BORJA
C5141,894,20,SHORT,54,35,1,F,4,2,1,SURCO
C5142,895,18,RELOJ,453,40,2,M,6,3,3,SAN_BORJA
C5143,895,8,CASACA,138,29,2,M,6,2,4,SAN_ISIDRO
C5144,895,17,MOCHILA,185,26,2,M,2,8,4,SAN_ISIDRO
C5145,895,13,JEAN,204,33,1,F,6,8,2,LA_MOLINA
C5146,895,20,SHORT,59,33,1,F,1,1,3,SAN_BORJA
C5147,895,21,POLO,71,36,1,F,2,2,4,SAN_ISIDRO
C5148,896,12,BUFANDA,57,43,1,F,4,1,2,LA_MOLINA
C5149,896,11,SANDALIAS,57,34,2,M,3,10,3,SAN_BORJA
C5150,896,3,FALDA,82,41,1,F,6,12,4,SAN_ISIDRO
C5151,896,7,PANTALON,189,27,2,M,2,10,3,SAN_BORJA
C5152,896,4,BLUSA,134,34,2,F,7,7,4,SAN_ISIDRO
C5153,897,5,CAMISA,103,27,1,F,3,1,4,SAN_ISIDRO
C5154,897,12,BUFANDA,50,29,2,M,7,5,3,SAN_BORJA
C5155,897,14,GORRO,88,21,1,F,1,5,2,LA_MOLINA
C5156,897,22,PIJAMA,78,27,1,F,7,5,2,LA_MOLINA
C5157,897,16,PERFUME,418,45,2,M,5,2,1,SURCO
C5158,897,8,CASACA,244,33,2,M,3,11,2,LA_MOLINA
C5159,897,2,MEDIAS,12,27,2,M,4,6,3,SAN_BORJA
C5160,897,15,ZAPATILLAS,275,30,1,F,7,2,1,SURCO
C5161,898,1,ZAPATOS,245,24,1,F,6,9,3,SAN_BORJA
C5162,898,12,BUFANDA,50,38,1,F,6,1,2,LA_MOLINA
C5163,898,17,MOCHILA,123,34,2,M,2,8,1,SURCO
C5164,899,17,MOCHILA,135,28,1,F,6,3,4,SAN_ISIDRO
C5165,899,12,BUFANDA,25,18,2,M,7,12,1,SURCO
C5166,899,14,GORRO,75,32,2,M,4,3,3,SAN_BORJA
C5167,899,9,ABRIGO,440,45,1,F,2,8,4,SAN_ISIDRO
C5168,899,11,SANDALIAS,48,30,2,M,6,11,1,SURCO
C5169,899,18,RELOJ,258,32,1,F,2,1,1,SURCO
C5170,899,16,PERFUME,393,22,2,M,7,3,2,LA_MOLINA
C5171,900,17,MOCHILA,196,23,1,F,2,4,3,SAN_BORJA
C5172,900,15,ZAPATILLAS,256,20,2,M,5,9,1,SURCO
C5173,900,6,CARTERA,209,29,2,M,7,7,4,SAN_ISIDRO
C5174,900,5,CAMISA,161,34,1,F,6,8,1,SURCO
C5175,900,17,MOCHILA,219,35,2,M,7,8,1,SURCO
C5176,900,9,ABRIGO,259,22,2,M,7,9,2,LA_MOLINA
C5177,900,11,SANDALIAS,72,22,2,M,6,9,4,SAN_ISIDRO
C5178,900,11,SANDALIAS,60,20,2,M,4,12,4,SAN_ISIDRO
C5179,900,8,CASACA,155,22,1,F,4,10,1,SURCO
C5180,900,12,BUFANDA,37,23,1,F,4,12,3,SAN_BORJA
C5181,900,17,MOCHILA,209,22,2,M,2,4,1,SURCO
C5182,900,11,SANDALIAS,76,26,2,M,7,10,2,LA_MOLINA
C5183,900,10,SHORT,99,21,2,M,7,12,3,SAN_BORJA
C5184,900,17,MOCHILA,210,43,1,F,1,11,4,SAN_ISIDRO
C5185,901,13,JEAN,103,24,1,F,2,11,3,SAN_BORJA
C5186,901,4,BLUSA,74,28,1,F,5,4,2,LA_MOLINA
C5187,901,1,ZAPATOS,278,42,2,M,2,2,2,LA_MOLINA
C5188,901,5,CAMISA,164,29,1,F,7,1,1,SURCO
C5189,901,3,FALDA,82,31,2,F,2,4,3,SAN_BORJA
C5190,901,3,FALDA,87,28,2,F,2,8,1,SURCO
C5191,902,13,JEAN,153,22,1,F,2,1,3,SAN_BORJA
C5192,902,4,BLUSA,129,26,2,F,2,9,4,SAN_ISIDRO
C5193,902,21,POLO,54,38,2,M,6,2,2,LA_MOLINA
C5194,902,19,BIKINI,170,25,1,F,2,12,4,SAN_ISIDRO
C5195,902,15,ZAPATILLAS,186,35,1,F,2,11,1,SURCO
C5196,902,21,POLO,90,32,2,M,2,4,2,LA_MOLINA
C5197,902,8,CASACA,164,33,2,M,5,1,4,SAN_ISIDRO
C5198,902,4,BLUSA,114,23,2,F,1,2,4,SAN_ISIDRO
C5199,903,9,ABRIGO,344,23,1,F,7,6,3,SAN_BORJA
C5200,903,7,PANTALON,233,34,2,M,5,12,4,SAN_ISIDRO
C5201,903,1,ZAPATOS,344,37,1,F,4,7,2,LA_MOLINA
C5202,904,18,RELOJ,455,39,2,M,3,2,2,LA_MOLINA
C5203,904,2,MEDIAS,13,45,1,F,4,2,3,SAN_BORJA
C5204,904,2,MEDIAS,15,34,2,M,1,11,3,SAN_BORJA
C5205,904,5,CAMISA,117,29,2,M,3,6,1,SURCO
C5206,905,3,FALDA,73,34,1,F,7,3,3,SAN_BORJA
C5207,905,6,CARTERA,198,19,1,F,7,2,2,LA_MOLINA
C5208,905,13,JEAN,90,20,2,M,4,11,1,SURCO
C5209,905,15,ZAPATILLAS,248,35,1,F,1,4,2,LA_MOLINA
C5210,905,12,BUFANDA,42,18,2,M,1,7,2,LA_MOLINA
C5211,905,6,CARTERA,184,29,2,M,2,2,2,LA_MOLINA
C5212,905,22,PIJAMA,86,42,2,M,1,8,4,SAN_ISIDRO
C5213,906,11,SANDALIAS,61,36,1,F,6,7,4,SAN_ISIDRO
C5214,906,5,CAMISA,198,28,1,F,7,8,2,LA_MOLINA
C5215,906,10,SHORT,84,32,2,M,6,7,1,SURCO
C5216,906,20,SHORT,86,18,2,M,1,11,1,SURCO
C5217,906,8,CASACA,134,35,2,M,6,6,1,SURCO
C5218,907,21,POLO,75,40,1,F,6,2,1,SURCO
C5219,907,5,CAMISA,101,41,2,M,2,8,3,SAN_BORJA
C5220,907,4,BLUSA,61,35,2,F,1,6,2,LA_MOLINA
C5221,907,15,ZAPATILLAS,197,34,2,M,3,9,3,SAN_BORJA
C5222,907,9,ABRIGO,386,37,1,F,3,3,3,SAN_BORJA
C5223,907,17,MOCHILA,176,32,2,M,4,2,2,LA_MOLINA
C5224,908,1,ZAPATOS,340,30,1,F,1,11,2,LA_MOLINA
C5225,908,16,PERFUME,390,31,2,M,4,7,4,SAN_ISIDRO
C5226,908,1,ZAPATOS,305,42,2,M,3,4,3,SAN_BORJA
C5227,908,1,ZAPATOS,359,41,1,F,7,8,2,LA_MOLINA
C5228,908,14,GORRO,71,32,1,F,1,8,3,SAN_BORJA
C5229,908,19,BIKINI,89,33,2,F,2,11,1,SURCO
C5230,908,18,RELOJ,286,45,2,M,6,4,1,SURCO
C5231,908,10,SHORT,118,44,1,F,5,1,3,SAN_BORJA
C5232,909,15,ZAPATILLAS,262,37,2,M,2,8,2,LA_MOLINA
C5233,909,14,GORRO,70,29,1,F,4,4,4,SAN_ISIDRO
C5234,909,12,BUFANDA,37,28,2,M,7,2,1,SURCO
C5235,909,7,PANTALON,74,45,2,M,4,5,3,SAN_BORJA
C5236,909,3,FALDA,80,19,1,F,5,8,4,SAN_ISIDRO
C5237,910,8,CASACA,192,42,1,F,6,6,4,SAN_ISIDRO
C5238,910,16,PERFUME,335,36,1,F,1,7,4,SAN_ISIDRO
C5239,910,15,ZAPATILLAS,214,32,2,M,4,6,1,SURCO
C5240,911,6,CARTERA,211,18,1,F,7,3,2,LA_MOLINA
C5241,911,4,BLUSA,158,19,2,F,1,4,3,SAN_BORJA
C5242,911,20,SHORT,58,33,1,F,5,12,1,SURCO
C5243,911,11,SANDALIAS,49,37,2,M,5,8,2,LA_MOLINA
C5244,912,12,BUFANDA,47,24,2,M,1,12,3,SAN_BORJA
C5245,912,17,MOCHILA,136,38,1,F,5,6,3,SAN_BORJA
C5246,912,1,ZAPATOS,266,24,2,M,5,8,4,SAN_ISIDRO
C5247,913,20,SHORT,84,23,1,F,4,3,3,SAN_BORJA
C5248,913,13,JEAN,106,34,1,F,6,7,3,SAN_BORJA
C5249,913,8,CASACA,207,34,2,M,7,11,4,SAN_ISIDRO
C5250,913,16,PERFUME,248,19,1,F,5,6,1,SURCO
C5251,913,22,PIJAMA,91,18,1,F,5,7,4,SAN_ISIDRO
C5252,913,6,CARTERA,212,29,2,M,7,6,3,SAN_BORJA
C5253,914,16,PERFUME,418,24,2,M,3,6,1,SURCO
C5254,914,14,GORRO,73,32,1,F,5,10,2,LA_MOLINA
C5255,915,11,SANDALIAS,48,24,1,F,2,4,3,SAN_BORJA
C5256,915,21,POLO,118,41,2,M,7,9,3,SAN_BORJA
C5257,915,17,MOCHILA,204,37,1,F,4,9,3,SAN_BORJA
C5258,915,16,PERFUME,443,34,2,M,5,1,3,SAN_BORJA
C5259,915,13,JEAN,103,25,2,M,7,8,2,LA_MOLINA
C5260,915,1,ZAPATOS,252,25,1,F,7,4,3,SAN_BORJA
C5261,915,4,BLUSA,150,18,2,F,7,9,1,SURCO
C5262,915,13,JEAN,137,19,2,M,5,2,4,SAN_ISIDRO
C5263,915,8,CASACA,244,26,2,M,7,6,1,SURCO
C5264,915,18,RELOJ,478,38,1,F,3,12,3,SAN_BORJA
C5265,915,1,ZAPATOS,199,32,1,F,4,2,3,SAN_BORJA
C5266,915,20,SHORT,55,19,1,F,1,11,3,SAN_BORJA
C5267,916,13,JEAN,224,32,1,F,2,10,3,SAN_BORJA
C5268,916,8,CASACA,124,37,2,M,5,10,2,LA_MOLINA
C5269,916,21,POLO,112,44,1,F,6,1,3,SAN_BORJA
C5270,916,20,SHORT,108,28,2,M,5,2,1,SURCO
C5271,916,2,MEDIAS,10,25,2,M,4,1,2,LA_MOLINA
C5272,917,22,PIJAMA,79,35,1,F,3,3,1,SURCO
C5273,917,6,CARTERA,194,34,2,M,7,8,3,SAN_BORJA
C5274,917,14,GORRO,74,34,1,F,7,10,3,SAN_BORJA
C5275,917,6,CARTERA,209,24,2,M,7,5,3,SAN_BORJA
C5276,917,13,JEAN,122,27,1,F,4,12,2,LA_MOLINA
C5277,917,20,SHORT,96,31,2,M,3,1,2,LA_MOLINA
C5278,918,6,CARTERA,235,32,2,M,4,5,3,SAN_BORJA
C5279,918,7,PANTALON,144,38,1,F,6,1,2,LA_MOLINA
C5280,918,17,MOCHILA,150,18,2,M,7,1,1,SURCO
C5281,918,13,JEAN,148,23,2,M,2,10,1,SURCO
C5282,918,20,SHORT,101,44,2,M,2,4,1,SURCO
C5283,918,5,CAMISA,132,45,1,F,3,2,2,LA_MOLINA
C5284,919,1,ZAPATOS,257,41,2,M,3,1,3,SAN_BORJA
C5285,919,4,BLUSA,131,33,1,F,7,10,2,LA_MOLINA
C5286,919,21,POLO,64,37,1,F,4,12,1,SURCO
C5287,919,18,RELOJ,430,45,2,M,7,9,4,SAN_ISIDRO
C5288,919,14,GORRO,74,20,1,F,2,3,3,SAN_BORJA
C5289,919,20,SHORT,95,18,1,F,7,8,4,SAN_ISIDRO
C5290,919,10,SHORT,85,44,1,F,2,7,2,LA_MOLINA
C5291,919,16,PERFUME,462,24,2,M,2,1,2,LA_MOLINA
C5292,919,15,ZAPATILLAS,237,39,1,F,6,12,1,SURCO
C5293,919,11,SANDALIAS,54,42,1,F,1,11,2,LA_MOLINA
C5294,920,18,RELOJ,344,44,2,M,6,3,3,SAN_BORJA
C5295,920,10,SHORT,91,35,1,F,5,9,1,SURCO
C5296,920,17,MOCHILA,163,23,1,F,4,12,3,SAN_BORJA
C5297,920,17,MOCHILA,179,20,2,M,3,9,2,LA_MOLINA
C5298,920,18,RELOJ,434,20,1,F,6,10,1,SURCO
C5299,920,14,GORRO,60,44,2,M,3,6,3,SAN_BORJA
C5300,921,10,SHORT,111,20,1,F,7,11,2,LA_MOLINA
C5301,921,21,POLO,69,38,1,F,6,7,4,SAN_ISIDRO
C5302,921,9,ABRIGO,254,28,1,F,7,1,4,SAN_ISIDRO
C5303,921,6,CARTERA,196,29,2,M,2,3,1,SURCO
C5304,921,2,MEDIAS,14,22,2,M,5,5,4,SAN_ISIDRO
C5305,921,20,SHORT,61,37,2,M,7,3,3,SAN_BORJA
C5306,921,1,ZAPATOS,267,35,2,M,7,12,4,SAN_ISIDRO
C5307,921,1,ZAPATOS,307,39,1,F,2,3,1,SURCO
C5308,921,20,SHORT,66,21,2,M,3,5,1,SURCO
C5309,922,19,BIKINI,153,37,2,F,7,10,1,SURCO
C5310,922,18,RELOJ,329,40,2,M,3,11,3,SAN_BORJA
C5311,922,12,BUFANDA,24,33,2,M,5,1,4,SAN_ISIDRO
C5312,922,10,SHORT,52,36,2,M,4,6,2,LA_MOLINA
C5313,922,2,MEDIAS,13,28,2,M,3,5,1,SURCO
C5314,922,3,FALDA,91,23,1,F,3,7,1,SURCO
C5315,922,8,CASACA,109,35,2,M,3,8,4,SAN_ISIDRO
C5316,922,19,BIKINI,171,39,2,F,7,6,1,SURCO
C5317,923,21,POLO,91,29,1,F,7,2,4,SAN_ISIDRO
C5318,923,14,GORRO,74,34,1,F,7,12,4,SAN_ISIDRO
C5319,924,16,PERFUME,223,26,2,M,4,7,4,SAN_ISIDRO
C5320,924,17,MOCHILA,129,30,2,M,5,6,3,SAN_BORJA
C5321,924,2,MEDIAS,13,36,2,M,1,8,4,SAN_ISIDRO
C5322,924,8,CASACA,225,22,2,M,3,8,3,SAN_BORJA
C5323,924,6,CARTERA,245,33,1,F,2,12,4,SAN_ISIDRO
C5324,925,20,SHORT,94,34,1,F,5,12,2,LA_MOLINA
C5325,925,22,PIJAMA,100,39,1,F,7,5,4,SAN_ISIDRO
C5326,925,2,MEDIAS,12,19,2,M,7,4,3,SAN_BORJA
C5327,925,2,MEDIAS,10,32,2,M,5,4,2,LA_MOLINA
C5328,925,4,BLUSA,61,44,2,F,3,9,3,SAN_BORJA
C5329,926,15,ZAPATILLAS,271,40,2,M,7,2,3,SAN_BORJA
C5330,926,11,SANDALIAS,44,28,1,F,3,7,4,SAN_ISIDRO
C5331,926,10,SHORT,119,32,1,F,7,7,2,LA_MOLINA
C5332,927,8,CASACA,151,31,1,F,3,5,2,LA_MOLINA
C5333,927,3,FALDA,88,34,2,F,5,1,4,SAN_ISIDRO
C5334,927,17,MOCHILA,220,33,2,M,7,10,4,SAN_ISIDRO
C5335,927,21,POLO,56,35,2,M,5,8,4,SAN_ISIDRO
C5336,927,7,PANTALON,94,21,1,F,2,8,3,SAN_BORJA
C5337,927,1,ZAPATOS,251,29,1,F,3,2,2,LA_MOLINA
C5338,928,11,SANDALIAS,67,38,1,F,2,6,4,SAN_ISIDRO
C5339,928,14,GORRO,68,38,2,M,2,4,2,LA_MOLINA
C5340,928,11,SANDALIAS,60,33,1,F,3,10,4,SAN_ISIDRO
C5341,929,10,SHORT,84,24,2,M,3,7,1,SURCO
C5342,929,11,SANDALIAS,47,26,1,F,6,4,3,SAN_BORJA
C5343,929,20,SHORT,88,19,2,M,7,4,1,SURCO
C5344,929,12,BUFANDA,30,41,1,F,6,4,4,SAN_ISIDRO
C5345,929,2,MEDIAS,15,32,1,F,5,8,4,SAN_ISIDRO
C5346,930,10,SHORT,96,35,2,M,6,12,1,SURCO
C5347,930,4,BLUSA,124,45,1,F,7,9,1,SURCO
C5348,930,14,GORRO,76,34,1,F,4,11,4,SAN_ISIDRO
C5349,930,18,RELOJ,387,42,2,M,7,6,1,SURCO
C5350,930,11,SANDALIAS,27,33,1,F,3,7,4,SAN_ISIDRO
C5351,931,3,FALDA,95,23,1,F,3,7,2,LA_MOLINA
C5352,931,9,ABRIGO,404,39,1,F,7,5,2,LA_MOLINA
C5353,931,8,CASACA,236,32,1,F,6,3,4,SAN_ISIDRO
C5354,931,14,GORRO,69,27,2,M,2,12,1,SURCO
C5355,932,18,RELOJ,342,33,1,F,6,12,4,SAN_ISIDRO
C5356,932,20,SHORT,101,32,2,M,7,1,4,SAN_ISIDRO
C5357,932,7,PANTALON,106,20,2,M,4,12,2,LA_MOLINA
C5358,932,1,ZAPATOS,200,20,2,M,5,12,3,SAN_BORJA
C5359,932,15,ZAPATILLAS,252,31,1,F,3,6,1,SURCO
C5360,932,20,SHORT,79,39,2,M,3,10,2,LA_MOLINA
C5361,932,7,PANTALON,115,31,2,M,7,12,2,LA_MOLINA
C5362,932,9,ABRIGO,314,45,2,M,6,2,4,SAN_ISIDRO
C5363,933,5,CAMISA,147,45,1,F,3,4,2,LA_MOLINA
C5364,933,3,FALDA,89,41,1,F,5,4,1,SURCO
C5365,933,11,SANDALIAS,70,25,2,M,1,6,4,SAN_ISIDRO
C5366,933,16,PERFUME,288,30,2,M,3,12,4,SAN_ISIDRO
C5367,933,17,MOCHILA,147,33,2,M,2,12,4,SAN_ISIDRO
C5368,933,20,SHORT,114,45,1,F,6,11,4,SAN_ISIDRO
C5369,933,6,CARTERA,181,34,2,M,3,7,3,SAN_BORJA
C5370,933,17,MOCHILA,195,22,1,F,3,6,3,SAN_BORJA
C5371,934,16,PERFUME,337,45,2,M,6,4,1,SURCO
C5372,934,7,PANTALON,202,39,1,F,2,2,3,SAN_BORJA
C5373,934,16,PERFUME,327,34,2,M,6,8,2,LA_MOLINA
C5374,934,3,FALDA,83,36,2,F,3,12,3,SAN_BORJA
C5375,934,19,BIKINI,184,18,1,F,5,11,3,SAN_BORJA
C5376,935,15,ZAPATILLAS,237,30,2,M,2,8,4,SAN_ISIDRO
C5377,935,8,CASACA,118,31,2,M,6,7,3,SAN_BORJA
C5378,935,1,ZAPATOS,194,18,2,M,6,7,2,LA_MOLINA
C5379,935,2,MEDIAS,14,28,2,M,7,10,4,SAN_ISIDRO
C5380,935,3,FALDA,88,24,1,F,4,12,2,LA_MOLINA
C5381,936,2,MEDIAS,14,44,2,M,4,3,1,SURCO
C5382,936,3,FALDA,70,30,1,F,6,7,1,SURCO
C5383,936,15,ZAPATILLAS,271,45,2,M,7,10,2,LA_MOLINA
C5384,936,11,SANDALIAS,62,40,1,F,4,9,4,SAN_ISIDRO
C5385,936,9,ABRIGO,219,27,2,M,2,7,3,SAN_BORJA
C5386,936,9,ABRIGO,232,33,1,F,4,12,2,LA_MOLINA
C5387,936,18,RELOJ,262,26,1,F,3,9,2,LA_MOLINA
C5388,936,15,ZAPATILLAS,235,44,2,M,3,11,2,LA_MOLINA
C5389,936,10,SHORT,113,21,1,F,7,7,2,LA_MOLINA
C5390,936,7,PANTALON,154,45,1,F,3,1,2,LA_MOLINA
C5391,936,7,PANTALON,179,40,1,F,7,2,2,LA_MOLINA
C5392,936,14,GORRO,71,32,1,F,7,9,3,SAN_BORJA
C5393,937,8,CASACA,180,33,2,M,3,7,2,LA_MOLINA
C5394,937,15,ZAPATILLAS,273,32,1,F,5,8,1,SURCO
C5395,937,7,PANTALON,230,33,2,M,2,11,3,SAN_BORJA
C5396,937,8,CASACA,144,26,1,F,2,3,1,SURCO
C5397,937,17,MOCHILA,182,43,1,F,1,6,4,SAN_ISIDRO
C5398,937,6,CARTERA,228,36,1,F,2,2,1,SURCO
C5399,938,5,CAMISA,105,30,1,F,3,3,4,SAN_ISIDRO
C5400,938,22,PIJAMA,67,18,1,F,3,1,2,LA_MOLINA
C5401,938,7,PANTALON,85,37,2,M,2,1,2,LA_MOLINA
C5402,939,16,PERFUME,332,32,1,F,1,5,3,SAN_BORJA
C5403,939,1,ZAPATOS,352,41,2,M,5,1,4,SAN_ISIDRO
C5404,939,18,RELOJ,482,33,1,F,5,2,3,SAN_BORJA
C5405,939,1,ZAPATOS,253,34,1,F,5,7,2,LA_MOLINA
C5406,939,20,SHORT,75,28,1,F,2,5,4,SAN_ISIDRO
C5407,939,15,ZAPATILLAS,235,42,2,M,5,11,3,SAN_BORJA
C5408,940,8,CASACA,195,44,1,F,7,3,2,LA_MOLINA
C5409,940,16,PERFUME,381,26,1,F,6,6,1,SURCO
C5410,940,7,PANTALON,177,24,1,F,6,1,2,LA_MOLINA
C5411,940,10,SHORT,89,43,1,F,3,7,3,SAN_BORJA
C5412,941,19,BIKINI,96,26,2,F,6,3,2,LA_MOLINA
C5413,941,15,ZAPATILLAS,204,30,1,F,3,2,1,SURCO
C5414,941,16,PERFUME,256,43,2,M,5,8,2,LA_MOLINA
C5415,941,20,SHORT,50,39,1,F,5,5,3,SAN_BORJA
C5416,941,7,PANTALON,127,23,2,M,3,10,1,SURCO
C5417,941,12,BUFANDA,51,22,1,F,4,7,1,SURCO
C5418,941,3,FALDA,57,45,2,F,1,9,2,LA_MOLINA
C5419,942,16,PERFUME,378,23,2,M,4,8,1,SURCO
C5420,942,5,CAMISA,185,31,2,M,3,11,2,LA_MOLINA
C5421,943,7,PANTALON,182,28,1,F,3,6,2,LA_MOLINA
C5422,943,19,BIKINI,192,43,1,F,5,11,4,SAN_ISIDRO
C5423,943,10,SHORT,78,32,2,M,1,6,1,SURCO
C5424,943,4,BLUSA,102,24,1,F,5,12,1,SURCO
C5425,943,3,FALDA,93,37,2,F,7,1,4,SAN_ISIDRO
C5426,943,13,JEAN,130,36,1,F,1,4,3,SAN_BORJA
C5427,943,7,PANTALON,226,42,1,F,2,6,1,SURCO
C5428,944,7,PANTALON,220,34,1,F,4,4,1,SURCO
C5429,944,16,PERFUME,331,26,2,M,6,5,1,SURCO
C5430,944,19,BIKINI,88,18,2,F,7,4,1,SURCO
C5431,945,12,BUFANDA,34,20,2,M,5,2,2,LA_MOLINA
C5432,945,7,PANTALON,210,39,1,F,1,3,4,SAN_ISIDRO
C5433,945,8,CASACA,119,34,1,F,4,11,4,SAN_ISIDRO
C5434,945,19,BIKINI,163,24,1,F,5,1,2,LA_MOLINA
C5435,945,21,POLO,92,29,1,F,6,9,4,SAN_ISIDRO
C5436,945,6,CARTERA,204,19,1,F,4,4,1,SURCO
C5437,945,15,ZAPATILLAS,241,37,1,F,7,9,4,SAN_ISIDRO
C5438,945,21,POLO,113,26,2,M,6,5,3,SAN_BORJA
C5439,946,2,MEDIAS,11,31,2,M,3,11,4,SAN_ISIDRO
C5440,946,13,JEAN,198,21,1,F,7,6,1,SURCO
C5441,946,22,PIJAMA,107,44,1,F,6,12,1,SURCO
C5442,946,11,SANDALIAS,40,26,1,F,5,3,4,SAN_ISIDRO
C5443,946,14,GORRO,64,30,2,M,3,1,2,LA_MOLINA
C5444,946,6,CARTERA,247,22,1,F,2,12,1,SURCO
C5445,947,16,PERFUME,411,40,1,F,2,11,4,SAN_ISIDRO
C5446,947,14,GORRO,80,45,1,F,3,6,3,SAN_BORJA
C5447,947,22,PIJAMA,82,37,2,M,6,10,2,LA_MOLINA
C5448,948,2,MEDIAS,15,33,2,M,3,5,2,LA_MOLINA
C5449,948,17,MOCHILA,152,37,2,M,1,1,1,SURCO
C5450,948,1,ZAPATOS,306,27,2,M,3,8,2,LA_MOLINA
C5451,949,13,JEAN,150,41,2,M,6,6,3,SAN_BORJA
C5452,949,15,ZAPATILLAS,189,43,1,F,1,2,2,LA_MOLINA
C5453,949,11,SANDALIAS,73,25,1,F,5,5,4,SAN_ISIDRO
C5454,949,16,PERFUME,200,24,2,M,3,2,2,LA_MOLINA
C5455,949,7,PANTALON,227,38,1,F,4,7,4,SAN_ISIDRO
C5456,950,2,MEDIAS,11,35,1,F,5,2,3,SAN_BORJA
C5457,950,19,BIKINI,188,43,1,F,7,11,2,LA_MOLINA
C5458,950,7,PANTALON,239,24,2,M,4,4,1,SURCO
C5459,950,18,RELOJ,265,40,1,F,3,12,3,SAN_BORJA
C5460,951,5,CAMISA,122,43,2,M,2,5,2,LA_MOLINA
C5461,951,2,MEDIAS,12,38,2,M,6,2,2,LA_MOLINA
C5462,951,22,PIJAMA,95,24,2,M,4,11,4,SAN_ISIDRO
C5463,951,9,ABRIGO,232,42,1,F,2,3,2,LA_MOLINA
C5464,952,19,BIKINI,96,25,1,F,3,12,2,LA_MOLINA
C5465,952,16,PERFUME,370,18,2,M,5,12,4,SAN_ISIDRO
C5466,952,6,CARTERA,241,27,1,F,4,1,4,SAN_ISIDRO
C5467,952,18,RELOJ,393,42,2,M,1,5,2,LA_MOLINA
C5468,952,2,MEDIAS,10,24,2,M,1,6,3,SAN_BORJA
C5469,952,9,ABRIGO,429,39,1,F,2,7,1,SURCO
C5470,953,6,CARTERA,191,27,2,M,2,10,2,LA_MOLINA
C5471,953,11,SANDALIAS,20,34,2,M,7,7,4,SAN_ISIDRO
C5472,953,17,MOCHILA,134,41,2,M,1,1,1,SURCO
C5473,953,10,SHORT,87,27,1,F,6,6,2,LA_MOLINA
C5474,953,13,JEAN,218,36,1,F,6,9,2,LA_MOLINA
C5475,954,22,PIJAMA,85,32,2,M,3,3,4,SAN_ISIDRO
